,bbox,fps_x,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,word,fps_y,width,height,duration
15288,"[61, 14, 548, 480]",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467773594.1009.mp4,0,52105,sketch,25.0,256,256,3.24
15289,"[70, 13, 247, 240]",25,-1,1,4,14,handspeak,val,https://www.handspeak.com/word/s/sketch-drawing.mp4,0,52106,sketch,25.0,256,256,1.92
15290,"[70, 13, 222, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/1/1134.mp4,0,52107,sketch,25.0,256,256,1.88
15291,"[71, 17, 216, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6772.mp4,0,52108,sketch,25.0,256,256,1.32
15292,"[15, 10, 216, 240]",25,-1,1,7,24,aslpro,test,http://www.aslpro.com/main/s/sketch.swf,0,52109,sketch,25.0,256,256,3.08
15293,"[199, 54, 570, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/sketch.mp4,0,52110,sketch,25.0,256,256,2.84
15294,"[0, 0, 360, 240]",25,4937,4905,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,52137,skill,25.0,256,256,1.16
15295,"[197, 46, 465, 370]",25,-1,1,2,108,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SK/SKILL-1072.mp4,0,66502,skill,25.0,256,256,2.4
15296,"[72, 10, 241, 240]",25,-1,1,3,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/116896.mp4,0,52143,skill,25.0,256,256,3.32
15297,"[146, 0, 520, 480]",25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468767606.2062.mp4,0,52144,skill,25.0,256,256,2.4
15298,"[170, 0, 517, 360]",25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/s/skill2.mp4,0,52145,skill,25.0,256,256,2.2
15299,"[135, 0, 511, 360]",25,-1,1,6,20,handspeak,val,https://www.handspeak.com/word/s/skill.mp4,0,52146,skill,25.0,256,256,2.0
15300,"[84, 16, 217, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7204.mp4,0,52147,skill,25.0,256,256,0.92
15301,"[100, 7, 424, 360]",25,-1,1,9,5,aslu,test,https://www.youtube.com/watch?v=jVovA5JbRfQ,0,52149,skill,25.0,256,256,3.4
15302,"[0, 3, 231, 240]",25,-1,1,10,25,aslpro,train,http://www.aslpro.com/main/s/skill.swf,0,52150,skill,25.0,256,256,2.0
15303,"[674, 142, 1582, 1062]",25,-1,1,0,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drowsy%2C%20Sleepy-orI_fmsHIsE.mp4,0,52344,sleepy,25.0,256,256,1.52
15304,"[153, 38, 391, 360]",25,2707,2615,1,121,northtexas,train,https://www.youtube.com/watch?v=CSj7IScvZnE,0,70289,sleepy,25.0,256,256,3.72
15305,"[182, 62, 525, 400]",25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/drowsy.mp4,0,52354,sleepy,25.0,256,256,3.0
15306,"[147, 0, 525, 480]",25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468767863.8095.mp4,0,52345,sleepy,25.0,256,256,3.12
15307,"[170, 0, 552, 480]",25,-1,1,6,14,handspeak,val,https://www.handspeak.com/word/s/sleepy.mp4,0,52347,sleepy,25.0,256,256,2.2
15308,"[87, 10, 219, 192]",25,-1,1,7,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14415.mp4,0,52348,sleepy,25.0,256,256,2.08
15309,"[95, 15, 226, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7066.mp4,0,52349,sleepy,25.0,256,256,1.0
15310,"[374, 31, 970, 720]",25,-1,1,9,5,aslu,test,https://www.youtube.com/watch?v=2LCp_ZNTwDA,0,52350,sleepy,25.0,256,256,2.96
15311,"[386, 55, 844, 720]",25,-1,1,10,69,nabboud,train,https://www.youtube.com/watch?v=eKJAAYkRm5s,0,52351,sleepy,25.0,256,256,3.28
15312,"[159, 43, 472, 370]",25,-1,1,0,108,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SL/SLIP-1075.mp4,0,66507,slip,25.0,256,256,2.64
15313,"[559, 59, 1571, 1080]",25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Slip-bg2G_5KWCok.mp4,0,52430,slip,25.0,256,256,1.44
15314,"[30, 8, 223, 240]",25,-1,1,6,87,aslpro,train,http://www.aslpro.com/main/s/slip.swf,0,52440,slip,25.0,256,256,2.28
15315,"[183, 62, 560, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/document.mp4,0,52441,slip,25.0,256,256,3.56
15316,"[242, 38, 502, 400]",25,-1,1,8,41,aslsearch,val,http://www.aslsearch.com/signs/videos/slip.mp4,0,52442,slip,25.0,256,256,2.84
15317,"[33, 4, 281, 240]",25,-1,1,9,14,handspeak,val,https://www.handspeak.com/word/s/slip-fall.mp4,0,52431,slip,25.0,256,256,1.64
15318,"[39, 10, 251, 240]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/s/slip-slide.mp4,0,52432,slip,25.0,256,256,1.12
15319,"[80, 18, 211, 192]",25,-1,1,12,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7247.mp4,0,52434,slip,25.0,256,256,1.16
15320,"[88, 16, 215, 192]",25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7248.mp4,0,52435,slip,25.0,256,256,1.36
15321,"[0, 0, 360, 240]",25,5575,5499,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,52602,smell,25.0,256,256,2.64
15322,"[177, 43, 463, 369]",25,-1,1,1,108,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SM/SMELL-1076.mp4,0,66510,smell,25.0,256,256,2.6
15323,"[697, 72, 1668, 1080]",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Smell-uk7h-NREDag.mp4,0,52603,smell,25.0,256,256,0.84
15324,"[124, 0, 528, 480]",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468721045.7528.mp4,0,52604,smell,25.0,256,256,2.92
15325,"[108, 0, 572, 480]",25,-1,1,4,14,handspeak,val,https://www.handspeak.com/word/s/smell.mp4,0,52605,smell,25.0,256,256,2.2
15326,"[49, 11, 210, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14153.mp4,0,52606,smell,25.0,256,256,1.84
15327,"[332, 64, 882, 720]",25,-1,1,6,68,nabboud,train,https://www.youtube.com/watch?v=zmSQnIXguyg,0,52607,smell,25.0,256,256,3.28
15328,"[8, 21, 231, 240]",25,-1,1,7,30,aslpro,test,http://www.aslpro.com/main/s/smell.swf,0,52608,smell,25.0,256,256,1.68
15329,"[206, 35, 482, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/scent.mp4,0,52609,smell,25.0,256,256,3.12
15330,"[0, 0, 360, 240]",25,5832,5783,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,52763,sneeze,25.0,256,256,1.72
15331,"[122, 17, 361, 360]",25,-1,1,1,109,asllex,train,https://youtu.be/oFAZnaG49AM,0,67219,sneeze,25.0,256,256,2.76
15332,"[59, 14, 260, 240]",25,-1,1,2,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/483775.mp4,0,52764,sneeze,25.0,256,256,3.56
15333,"[141, 31, 539, 480]",25,-1,1,3,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522678538.2281.mp4,0,52765,sneeze,25.0,256,256,2.68
15334,"[20, 0, 296, 240]",25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/s/sneeze2.mp4,0,52766,sneeze,25.0,256,256,1.12
15335,"[40, 12, 226, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/2/2808.mp4,0,52767,sneeze,25.0,256,256,1.0
15336,"[314, 35, 949, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=N2Aa9po-jF8,0,52768,sneeze,25.0,256,256,1.96
15337,"[4, 15, 233, 240]",25,-1,1,7,30,aslpro,test,http://www.aslpro.com/main/s/sneeze.swf,0,52769,sneeze,25.0,256,256,1.88
15338,"[200, 56, 547, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/sneeze.mp4,0,52770,sneeze,25.0,256,256,2.72
15339,"[0, 0, 360, 240]",25,5889,5833,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,52792,snob,25.0,256,256,1.96
15340,"[680, 66, 1478, 1080]",25,-1,1,1,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Snob%203-Yrk6nXL08xg.mp4,0,52796,snob,25.0,256,256,1.28
15341,"[105, 17, 375, 360]",25,-1,1,2,109,asllex,train,https://youtu.be/75YGLsvaarw,0,67220,snob,25.0,256,256,1.92
15342,"[666, 118, 1460, 1077]",25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Snob-5DTLSoLGffQ.mp4,0,52797,snob,25.0,256,256,1.16
15343,"[700, 48, 1664, 1066]",25,-1,1,4,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Snob-AHaPqKk-D58.mp4,0,52798,snob,25.0,256,256,1.12
15344,"[139, 32, 510, 480]",25,-1,1,5,15,asldeafined,val,https://media.asldeafined.com/vocabulary/1513524615.2302.mp4,0,52799,snob,25.0,256,256,4.56
15345,"[86, 22, 210, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22982.mp4,0,52800,snob,25.0,256,256,1.92
15346,"[32, 20, 210, 240]",25,-1,1,7,87,aslpro,test,http://www.aslpro.com/main/s/snob.swf,0,52801,snob,25.0,256,256,2.12
15347,"[208, 53, 559, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/snob.mp4,0,52802,snob,25.0,256,256,2.52
15348,"[0, 0, 360, 240]",25,7300,7261,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,53664,specific,25.0,256,256,1.4
15349,"[64, 5, 247, 240]",25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/116959.mp4,0,53667,specific,25.0,256,256,3.0
15350,"[148, 0, 539, 480]",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468842317.9240.mp4,0,53668,specific,25.0,256,256,2.8
15351,"[58, 12, 244, 240]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/s/specific.mp4,0,53669,specific,25.0,256,256,1.12
15352,"[74, 17, 197, 192]",25,-1,1,4,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/24/24083.mp4,0,53670,specific,25.0,256,256,1.48
15353,"[79, 17, 198, 192]",25,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/24/24084.mp4,0,53671,specific,25.0,256,256,1.88
15354,"[83, 18, 200, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24085.mp4,0,53672,specific,25.0,256,256,1.64
15355,"[254, 12, 950, 720]",25,-1,1,7,5,aslu,test,https://www.youtube.com/watch?v=nQigYlN51kQ,0,53673,specific,25.0,256,256,2.72
15356,"[203, 54, 548, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/specific.mp4,0,53675,specific,25.0,256,256,2.96
15357,"[87, 32, 254, 240]",25,-1,1,0,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/94034.mp4,0,54341,stamp,25.0,256,256,4.08
15358,"[67, 13, 227, 192]",25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6849.mp4,0,54347,stamp,25.0,256,256,1.12
15359,"[63, 10, 226, 192]",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9685.mp4,0,54348,stamp,25.0,256,256,1.6
15360,"[60, 10, 217, 192]",25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9686.mp4,0,54349,stamp,25.0,256,256,1.8
15361,"[322, 31, 964, 720]",25,-1,1,4,5,aslu,val,https://www.youtube.com/watch?v=9KmfjrycIrI,0,54350,stamp,25.0,256,256,2.6
15362,"[82, 25, 407, 360]",25,-1,1,5,109,asllex,val,https://youtu.be/6AyXhQTu4V4,0,67239,stamp,25.0,256,256,1.64
15363,"[321, 30, 976, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=hjcvusPkXC8,0,54351,stamp,25.0,256,256,2.36
15364,"[1, 18, 235, 240]",25,-1,1,7,30,aslpro,test,http://www.aslpro.com/main/s/stamp.swf,0,54352,stamp,25.0,256,256,2.0
15365,"[145, 0, 584, 480]",25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468866072.3930.mp4,0,54343,stamp,25.0,256,256,2.92
15366,"[0, 0, 360, 240]",25,8502,8453,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,54607,steel,25.0,256,256,1.72
15367,"[70, 14, 237, 240]",25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/310770.mp4,0,54609,steel,25.0,256,256,2.32
15368,"[147, 0, 499, 480]",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468715028.3789.mp4,0,54610,steel,25.0,256,256,3.12
15369,"[163, 16, 533, 360]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/s/steel.mp4,0,54611,steel,25.0,256,256,2.52
15370,"[72, 19, 208, 192]",25,-1,1,4,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8574.mp4,0,54612,steel,25.0,256,256,1.4
15371,"[72, 19, 205, 191]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8575.mp4,0,54613,steel,25.0,256,256,1.4
15372,"[71, 17, 209, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8576.mp4,0,54614,steel,25.0,256,256,1.6
15373,"[33, 13, 207, 240]",25,-1,1,7,24,aslpro,test,http://www.aslpro.com/main/s/steel.swf,0,54615,steel,25.0,256,256,2.88
15374,"[225, 45, 480, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/iron.mp4,0,54616,steel,25.0,256,256,2.64
15375,"[349, 37, 932, 720]",25,-1,1,1,117,aslbrick,train,http://aslbricks.org/New/ASL-Videos/strawberry.mp4,0,69492,strawberry,25.0,256,256,2.52
15376,"[81, 13, 228, 192]",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8015.mp4,0,55111,strawberry,25.0,256,256,1.12
15377,"[224, 27, 481, 370]",25,-1,1,5,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ST/STRAWBERRY-2019.mp4,0,66567,strawberry,25.0,256,256,1.92
15378,"[224, 27, 482, 370]",25,-1,1,6,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ST/STRAWBERRY-2020.mp4,0,66568,strawberry,25.0,256,256,2.12
15379,"[107, 2, 400, 360]",25,-1,1,7,109,asllex,val,https://youtu.be/Sc5frH8YsyM,0,67251,strawberry,25.0,256,256,2.36
15380,"[198, 48, 573, 400]",25,-1,1,8,12,aslsearch,val,http://www.aslsearch.com/signs/videos/strawberry.mp4,0,55114,strawberry,25.0,256,256,3.16
15381,"[852, 72, 1585, 1074]",25,-1,1,9,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Strawberry-h56ZEHdCSqU.mp4,0,55105,strawberry,25.0,256,256,1.32
15382,"[154, 0, 535, 480]",25,-1,1,10,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468896890.1158.mp4,0,55106,strawberry,25.0,256,256,2.84
15383,"[81, 14, 227, 192]",25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8014.mp4,0,55110,strawberry,25.0,256,256,1.2
15384,"[156, 16, 492, 370]",25,-1,1,0,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SU/SUBTRACT-1236.mp4,0,66577,subtract,25.0,256,256,2.96
15385,"[18, 14, 205, 240]",25,-1,1,3,24,aslpro,train,http://www.aslpro.com/main/s/subtract.swf,0,55542,subtract,25.0,256,256,2.28
15386,"[70, 13, 253, 240]",25,-1,1,4,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/117079.mp4,0,55533,subtract,25.0,256,256,3.04
15387,"[103, 17, 390, 360]",25,-1,1,5,109,asllex,train,https://youtu.be/puc31cr2sos,0,67259,subtract,25.0,256,256,1.8
15388,"[417, 53, 883, 720]",25,-1,1,7,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/subtract.mp4,0,55534,subtract,25.0,256,256,2.36
15389,"[579, 58, 1558, 1076]",25,-1,1,8,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Subtract%2C%20Deduct-jX7H4DoDQdo.mp4,0,55535,subtract,25.0,256,256,1.64
15390,"[131, 0, 574, 480]",25,-1,1,9,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468897674.5577.mp4,0,55536,subtract,25.0,256,256,2.88
15391,"[61, 14, 264, 240]",25,-1,1,11,20,handspeak,test,https://www.handspeak.com/word/s/subtract.mp4,0,55538,subtract,25.0,256,256,1.12
15392,"[71, 14, 224, 192]",25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6468.mp4,0,55539,subtract,25.0,256,256,1.08
15393,"[0, 0, 360, 240]",25,9992,9920,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,55552,subway,25.0,256,256,2.52
15394,"[42, 2, 300, 240]",25,-1,1,1,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/482574.mp4,0,55553,subway,25.0,256,256,4.2
15395,"[618, 95, 1495, 1080]",25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Subway-qSOspusLa3U.mp4,0,55554,subway,25.0,256,256,1.4
15396,"[140, 0, 584, 480]",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468897733.4092.mp4,0,55555,subway,25.0,256,256,3.0
15397,"[71, 15, 265, 240]",25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/s/subway.mp4,0,55556,subway,25.0,256,256,1.12
15398,"[73, 24, 222, 192]",25,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22616.mp4,0,55557,subway,25.0,256,256,1.36
15399,"[326, 43, 984, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=94f1aywB0h8,0,55558,subway,25.0,256,256,2.32
15400,"[21, 7, 237, 240]",25,-1,1,7,87,aslpro,test,http://www.aslpro.com/main/s/subway.swf,0,55559,subway,25.0,256,256,2.44
15401,"[193, 53, 548, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/subway.mp4,0,55560,subway,25.0,256,256,2.84
15402,"[0, 0, 360, 240]",25,10109,10040,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,55633,suffer,25.0,256,256,2.4
15403,"[56, 5, 256, 240]",25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/244801.mp4,0,55636,suffer,25.0,256,256,3.0
15404,"[640, 66, 1552, 1058]",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Suffer-c1XTeGMpGFY.mp4,0,55637,suffer,25.0,256,256,1.48
15405,"[142, 2, 507, 480]",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468897796.8743.mp4,0,55638,suffer,25.0,256,256,2.72
15406,"[129, 0, 474, 480]",25,-1,1,4,14,handspeak,val,https://www.handspeak.com/word/s/suffer.mp4,0,55639,suffer,25.0,256,256,2.2
15407,"[96, 19, 211, 192]",25,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23385.mp4,0,55640,suffer,25.0,256,256,1.72
15408,"[333, 8, 976, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=tNwKMRmxq0g,0,55642,suffer,25.0,256,256,4.16
15409,"[33, 13, 194, 240]",25,-1,1,8,24,aslpro,test,http://www.aslpro.com/main/s/suffer.swf,0,55643,suffer,25.0,256,256,2.92
15410,"[193, 53, 543, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/suffer.mp4,0,55644,suffer,25.0,256,256,2.76
15411,"[0, 0, 360, 240]",25,10719,10647,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,56046,surface,25.0,256,256,2.52
15412,"[80, 4, 251, 180]",25,-1,1,1,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/surface.mov,0,56047,surface,25.0,256,256,7.08
15413,"[743, 69, 1609, 1080]",25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lotion%2C%20Surface%2C%20Superficial-ALZg5tZLeIs.mp4,0,56048,surface,25.0,256,256,1.6
15414,"[168, 0, 591, 480]",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468898363.3.mp4,0,56049,surface,25.0,256,256,3.2
15415,"[80, 0, 590, 480]",25,-1,1,4,14,handspeak,val,https://www.handspeak.com/word/s/surface.mp4,0,56050,surface,25.0,256,256,2.2
15416,"[65, 13, 208, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14287.mp4,0,56051,surface,25.0,256,256,1.84
15417,"[61, 10, 209, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14297.mp4,0,56052,surface,25.0,256,256,1.72
15418,"[2, 10, 214, 240]",25,-1,1,7,24,aslpro,test,http://www.aslpro.com/main/s/surface.swf,0,56053,surface,25.0,256,256,2.48
15419,"[244, 38, 537, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/surface.mp4,0,56054,surface,25.0,256,256,3.16
15420,"[273, 39, 979, 720]",25,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=zmXDu_vqgw4,0,56288,sweep,25.0,256,256,2.32
15421,"[92, 21, 371, 360]",25,-1,1,4,109,asllex,train,https://youtu.be/osBrnm1izic,0,67272,sweep,25.0,256,256,2.32
15422,"[180, 54, 560, 400]",25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/broom2.mp4,0,56290,sweep,25.0,256,256,2.96
15423,"[59, 22, 242, 240]",25,-1,1,6,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/306753.mp4,0,56281,sweep,25.0,256,256,2.8
15424,"[88, 0, 576, 480]",25,-1,1,7,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468898629.1009.mp4,0,56282,sweep,25.0,256,256,2.8
15425,"[30, 12, 241, 240]",25,-1,1,8,20,handspeak,val,https://www.handspeak.com/word/s/sweep.mp4,0,56283,sweep,25.0,256,256,1.2
15426,"[63, 12, 217, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/2/2951.mp4,0,56284,sweep,25.0,256,256,1.28
15427,"[303, 24, 903, 720]",25,-1,1,10,5,aslu,test,https://www.youtube.com/watch?v=Hzt2lzv4Ga4,0,56285,sweep,25.0,256,256,2.12
15428,"[308, 24, 896, 720]",25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=Ibbmrw4nD1g,0,56286,sweep,25.0,256,256,1.88
15429,"[320, 16, 832, 480]",25,-1,1,0,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Swing--xSi2SflIYI.mp4,0,56387,swing,25.0,256,256,4.0
15430,"[77, 0, 419, 360]",25,-1,1,1,109,asllex,train,https://youtu.be/YUl6U7Q5jUs,0,67273,swing,25.0,256,256,2.4
15431,"[117, 0, 635, 480]",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468898759.2576.mp4,0,56388,swing,25.0,256,256,3.8
15432,"[80, 0, 584, 480]",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/s/swing.mp4,0,56389,swing,25.0,256,256,2.12
15433,"[68, 15, 224, 192]",25,-1,1,4,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7251.mp4,0,56390,swing,25.0,256,256,1.84
15434,"[316, 53, 995, 720]",25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=5UOvzSSG0gw,0,56391,swing,25.0,256,256,3.24
15435,"[280, 120, 955, 720]",25,-1,1,6,80,nabboud,train,https://www.youtube.com/watch?v=zi2jJQGflss,0,56392,swing,25.0,256,256,3.52
15436,"[0, 5, 250, 240]",25,-1,1,7,25,aslpro,test,http://www.aslpro.com/main/s/swing.swf,0,56393,swing,25.0,256,256,3.72
15437,"[234, 38, 510, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/swing.mp4,0,56394,swing,25.0,256,256,3.4
15438,"[0, 0, 360, 240]",25,11361,11289,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0,56422,switzerland,25.0,256,256,2.52
15439,"[32, 0, 247, 240]",25,-1,1,1,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455377.mp4,0,56423,switzerland,25.0,256,256,3.2
15440,"[519, 81, 1452, 1080]",25,-1,1,2,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Switzerland%202-4CwQ3J7Fo5I.mp4,0,56424,switzerland,25.0,256,256,1.44
15441,"[487, 91, 1455, 1080]",25,-1,1,3,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Switzerland-qcxiPssKJe4.mp4,0,56425,switzerland,25.0,256,256,1.4
15442,"[61, 13, 509, 480]",25,-1,1,4,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1527815745.2096.mp4,0,56426,switzerland,25.0,256,256,2.8
15443,"[185, 69, 504, 480]",25,-1,1,5,34,asldeafined,val,https://media.asldeafined.com/vocabulary/1546575168.4722.mp4,0,56427,switzerland,25.0,256,256,4.84
15444,"[120, 0, 484, 480]",25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/s/switzerland.mp4,0,56428,switzerland,25.0,256,256,2.28
15445,"[55, 3, 216, 192]",25,-1,1,7,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5770.mp4,0,56429,switzerland,25.0,256,256,1.88
15446,"[309, 51, 942, 720]",25,-1,1,8,5,aslu,train,https://www.youtube.com/watch?v=7jXMrheF6eE,0,56430,switzerland,25.0,256,256,2.96
15447,"[49, 0, 295, 240]",25,-1,1,0,63,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50854.mp4,0,56779,tale,25.0,256,256,3.56
